accuracy,classification_time,host,method,name,output_dir,test_client_id,training_client_ids,host_label
37.714285714285715,6189.929852724075,investor.vanguard.com,CUMUL,test_one_train_remaining,../data/scenarios2/99/test_one_train_remaining_CUMUL_investor.vanguard.com_18,18,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19]",Vanguard
5.714285714285714,12.857893943786621,investor.vanguard.com,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_investor.vanguard.com_19_5,5,[19],Vanguard
6.2857142857142865,10.625291347503662,www.aclu.org,LL,6_browser,../data/scenarios2/99/6_browser_LL_www.aclu.org_4,4,"[6, 9, 10, 15, 16, 19]",ACLU
92.57142857142857,85.06650304794312,www.bankofamerica.com,OPS,test_one_train_remaining,../data/scenarios2/99/test_one_train_remaining_OPS_www.bankofamerica.com_18,18,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19]","Bank of
America"
59.14285714285714,13.88103437423706,www.wellsfargo.com,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.wellsfargo.com_16_10,10,[16],"Wells
Fargo"
98.0,144.76223921775818,www.legalzoom.com,Wfin,same_browser_21_training_samples,../data/scenarios2/99/same_browser_21_training_samples_Wfin_www.legalzoom.com_3,3,"[1, 2, 4, 5, 6, 7, 8]","Legal
Zoom"
5.714285714285714,76.81820440292358,www.aclu.org,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.aclu.org_16_2,2,[16],ACLU
6.0,14.652366876602173,www.bankofamerica.com,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.bankofamerica.com_10_8,8,[10],"Bank of
America"
12.5714,92.98385286331177,www.wellsfargo.com,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.wellsfargo.com_2_8,8,[2],"Wells
Fargo"
13.142857142857142,922.7464601993561,www.plannedparenthood.org,CUMUL,6_browser,../data/scenarios2/99/6_browser_CUMUL_www.plannedparenthood.org_11,11,"[6, 9, 10, 15, 16, 19]","Planned
Parenthood"
39.714285714285715,5906.961494445801,www.wellsfargo.com,CUMUL,test_one_train_remaining,../data/scenarios2/99/test_one_train_remaining_CUMUL_www.wellsfargo.com_10,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]","Wells
Fargo"
45.714285714285715,95.77417325973511,www.mayoclinic.org,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.mayoclinic.org_7_5,5,[7],"Mayo
Clinic"
18.5714,196.39343285560608,www.mayoclinic.org,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.mayoclinic.org_10_4,4,[10],"Mayo
Clinic"
12.571428571428573,24.81637144088745,www.wellsfargo.com,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.wellsfargo.com_7_1,1,[7],"Wells
Fargo"
17.142857142857142,10.41990327835083,www.wellsfargo.com,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.wellsfargo.com_3_1,1,[3],"Wells
Fargo"
28.857142857142858,17.466716527938843,www.mayoclinic.org,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.mayoclinic.org_8_10,10,[8],"Mayo
Clinic"
2.0,9.364842414855957,www.aclu.org,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_www.aclu.org_4_10,10,[4],ACLU
13.428571428571429,26.523396730422974,www.wellsfargo.com,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.wellsfargo.com_12_6,6,[12],"Wells
Fargo"
12.0,18.47689652442932,www.wellsfargo.com,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_www.wellsfargo.com_14_4,4,[14],"Wells
Fargo"
20.285714285714285,12.843168497085571,www.plannedparenthood.org,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_www.plannedparenthood.org_5_7,7,[5],"Planned
Parenthood"
3.7142857142857144,17.87350869178772,www.plannedparenthood.org,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.plannedparenthood.org_12_18,18,[12],"Planned
Parenthood"
9.428571428571429,15.289180517196655,www.plannedparenthood.org,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.plannedparenthood.org_7_13,13,[7],"Planned
Parenthood"
26.0,81.824542760849,investor.vanguard.com,Wfin,train_one_test_one,../data/scenarios2/99/train_one_test_one_Wfin_investor.vanguard.com_15_1,1,[15],Vanguard
2.0,16.55343723297119,www.legalzoom.com,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_www.legalzoom.com_15_9,9,[15],"Legal
Zoom"
8.857142857142856,1397.3695883750916,www.aclu.org,Wfin,test_one_train_remaining,../data/scenarios2/99/test_one_train_remaining_Wfin_www.aclu.org_14,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19]",ACLU
9.142857142857142,72.02119517326355,investor.vanguard.com,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_investor.vanguard.com_10_8,8,[10],Vanguard
2.0,13.751331567764282,www.legalzoom.com,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.legalzoom.com_9_11,11,[9],"Legal
Zoom"
41.714285714285715,33.53817939758301,investor.vanguard.com,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_investor.vanguard.com_2_4,4,[2],Vanguard
0.5714285714285714,14.586951971054077,www.plannedparenthood.org,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_www.plannedparenthood.org_15_17,17,[15],"Planned
Parenthood"
2.0,13.07869577407837,www.legalzoom.com,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.legalzoom.com_14_16,16,[14],"Legal
Zoom"
59.71428571428572,57.63931918144226,www.mayoclinic.org,PS,6_browser,../data/scenarios2/99/6_browser_PS_www.mayoclinic.org_4,4,"[6, 9, 10, 15, 16, 19]","Mayo
Clinic"
19.142857142857142,9.16250205039978,www.mayoclinic.org,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.mayoclinic.org_7_17,17,[7],"Mayo
Clinic"
6.857142857142858,45.15460181236267,www.plannedparenthood.org,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.plannedparenthood.org_8_14,14,[8],"Planned
Parenthood"
2.2857142857142856,9.316294431686401,www.plannedparenthood.org,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.plannedparenthood.org_12_6,6,[12],"Planned
Parenthood"
51.142857142857146,10.65162968635559,www.wellsfargo.com,IPS,same_browser_21_training_samples,../data/scenarios2/99/same_browser_21_training_samples_IPS_www.wellsfargo.com_18,18,"[16, 17]","Wells
Fargo"
43.142857142857146,64.69463109970093,www.wellsfargo.com,Wfin,train_one_test_one,../data/scenarios2/99/train_one_test_one_Wfin_www.wellsfargo.com_4_2,2,[4],"Wells
Fargo"
56.285714285714285,10.584960222244263,www.wellsfargo.com,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.wellsfargo.com_11_5,5,[11],"Wells
Fargo"
17.71428571428571,5.202293872833252,www.mayoclinic.org,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.mayoclinic.org_18_8,8,[18],"Mayo
Clinic"
2.2857142857142856,3.6546409130096436,www.wellsfargo.com,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.wellsfargo.com_15_17,17,[15],"Wells
Fargo"
2.857142857142857,103.3013985157013,www.legalzoom.com,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.legalzoom.com_11_5,5,[11],"Legal
Zoom"
7.14286,185.22530794143677,www.plannedparenthood.org,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.plannedparenthood.org_14_12,12,[14],"Planned
Parenthood"
9.714285714285714,86.0545802116394,www.aclu.org,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.aclu.org_10_16,16,[10],ACLU
2.857142857142857,88.33636784553528,www.wellsfargo.com,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.wellsfargo.com_4_14,14,[4],"Wells
Fargo"
2.2857142857142856,6.164817810058594,www.bankofamerica.com,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.bankofamerica.com_12_14,14,[12],"Bank of
America"
4.857142857142857,6.21992039680481,www.aclu.org,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.aclu.org_6_4,4,[6],ACLU
57.99999999999999,11.688066959381104,www.bankofamerica.com,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_www.bankofamerica.com_16_6,6,[16],"Bank of
America"
2.571428571428571,13.85514211654663,investor.vanguard.com,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_investor.vanguard.com_3_9,9,[3],Vanguard
28.57142857142857,90.01801681518555,www.mayoclinic.org,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.mayoclinic.org_12_10,10,[12],"Mayo
Clinic"
62.0,204.4004261493683,www.plannedparenthood.org,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.plannedparenthood.org_4_2,2,[4],"Planned
Parenthood"
26.0,34.24880027770996,www.bankofamerica.com,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.bankofamerica.com_3_17,17,[3],"Bank of
America"
10.571428571428571,69.81851053237915,investor.vanguard.com,Wfin,train_one_test_one,../data/scenarios2/99/train_one_test_one_Wfin_investor.vanguard.com_4_10,10,[4],Vanguard
6.0,6.554327964782715,www.wellsfargo.com,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.wellsfargo.com_5_7,7,[5],"Wells
Fargo"
8.571428571428571,35.63485288619995,investor.vanguard.com,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_investor.vanguard.com_12_14,14,[12],Vanguard
4.571428571428571,10.143362045288086,www.aclu.org,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.aclu.org_14_8,8,[14],ACLU
35.14285714285714,61.74762225151062,www.plannedparenthood.org,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.plannedparenthood.org_6_8,8,[6],"Planned
Parenthood"
2.857142857142857,8.226980686187744,www.legalzoom.com,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.legalzoom.com_1_7,7,[1],"Legal
Zoom"
79.71428571428572,1580.4197306632996,investor.vanguard.com,Wfin,test_one_train_remaining,../data/scenarios2/99/test_one_train_remaining_Wfin_investor.vanguard.com_6,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",Vanguard
2.571428571428571,85.87029790878296,www.bankofamerica.com,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.bankofamerica.com_12_2,2,[12],"Bank of
America"
2.0,9.944047212600708,www.mayoclinic.org,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.mayoclinic.org_13_3,3,[13],"Mayo
Clinic"
12.2857,273.710324048996,www.legalzoom.com,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.legalzoom.com_19_9,9,[19],"Legal
Zoom"
50.0,72.47170686721802,www.bankofamerica.com,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.bankofamerica.com_6_16,16,[6],"Bank of
America"
44.0,188.84820675849915,www.aclu.org,PS,test_one_train_remaining,../data/scenarios2/99/test_one_train_remaining_PS_www.aclu.org_6,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",ACLU
21.714285714285715,11.520775318145752,www.bankofamerica.com,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.bankofamerica.com_13_7,7,[13],"Bank of
America"
40.57142857142857,84.48569679260254,investor.vanguard.com,Wfin,train_one_test_one,../data/scenarios2/99/train_one_test_one_Wfin_investor.vanguard.com_9_15,15,[9],Vanguard
6.571428571428571,58.36883211135864,www.plannedparenthood.org,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.plannedparenthood.org_13_19,19,[13],"Planned
Parenthood"
20.0,105.99936628341675,www.bankofamerica.com,Wfin,train_one_test_one,../data/scenarios2/99/train_one_test_one_Wfin_www.bankofamerica.com_16_14,14,[16],"Bank of
America"
95.71428571428572,425.9936420917511,www.bankofamerica.com,Wfin,6_browser,../data/scenarios2/99/6_browser_Wfin_www.bankofamerica.com_4,4,"[6, 9, 10, 15, 16, 19]","Bank of
America"
93.42857142857143,208.7277708053589,www.plannedparenthood.org,Wfin,same_browser_21_training_samples,../data/scenarios2/99/same_browser_21_training_samples_Wfin_www.plannedparenthood.org_12,12,"[10, 11, 13]","Planned
Parenthood"
4.85714,140.4686005115509,www.mayoclinic.org,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.mayoclinic.org_15_9,9,[15],"Mayo
Clinic"
40.85714285714286,144.57190680503845,www.legalzoom.com,Wfin,train_one_test_one,../data/scenarios2/99/train_one_test_one_Wfin_www.legalzoom.com_10_12,12,[10],"Legal
Zoom"
96.0,14.65430474281311,www.bankofamerica.com,PS,same_browser_21_training_samples,../data/scenarios2/99/same_browser_21_training_samples_PS_www.bankofamerica.com_12,12,"[10, 11, 13]","Bank of
America"
7.142857142857142,8.040222406387329,www.wellsfargo.com,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.wellsfargo.com_10_12,12,[10],"Wells
Fargo"
34.2857,233.39065742492676,www.plannedparenthood.org,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.plannedparenthood.org_9_7,7,[9],"Planned
Parenthood"
21.142857142857142,74.41060471534729,www.plannedparenthood.org,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.plannedparenthood.org_16_18,18,[16],"Planned
Parenthood"
2.571428571428571,83.11783003807068,www.bankofamerica.com,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.bankofamerica.com_1_11,11,[1],"Bank of
America"
0.8571428571428572,8.249358177185059,www.plannedparenthood.org,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.plannedparenthood.org_1_15,15,[1],"Planned
Parenthood"
4.571428571428571,11.821765661239624,www.legalzoom.com,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_www.legalzoom.com_4_18,18,[4],"Legal
Zoom"
6.571428571428571,4.861361980438232,investor.vanguard.com,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_investor.vanguard.com_16_6,6,[16],Vanguard
4.857142857142857,33.39044189453125,www.aclu.org,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.aclu.org_13_3,3,[13],ACLU
2.0,17.950313568115234,www.legalzoom.com,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.legalzoom.com_17_15,15,[17],"Legal
Zoom"
4.0,13.038328886032104,www.bankofamerica.com,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_www.bankofamerica.com_11_1,1,[11],"Bank of
America"
81.14285714285714,17.68915557861328,www.plannedparenthood.org,PS,same_browser_21_training_samples,../data/scenarios2/99/same_browser_21_training_samples_PS_www.plannedparenthood.org_3,3,"[1, 2, 4, 5, 6, 7, 8]","Planned
Parenthood"
15.428571428571427,33.64237594604492,www.aclu.org,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.aclu.org_18_8,8,[18],ACLU
2.0,12.489381790161133,www.bankofamerica.com,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.bankofamerica.com_15_13,13,[15],"Bank of
America"
25.71428571428571,144.87000799179077,www.plannedparenthood.org,Wfin,train_one_test_one,../data/scenarios2/99/train_one_test_one_Wfin_www.plannedparenthood.org_5_15,15,[5],"Planned
Parenthood"
33.7143,84.59292078018188,www.bankofamerica.com,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.bankofamerica.com_9_15,15,[9],"Bank of
America"
1.4285714285714286,13.162951946258545,www.plannedparenthood.org,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.plannedparenthood.org_15_5,5,[15],"Planned
Parenthood"
3.7142857142857144,30.14033794403076,www.wellsfargo.com,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.wellsfargo.com_17_11,11,[17],"Wells
Fargo"
19.714285714285715,38.33497858047485,www.bankofamerica.com,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.bankofamerica.com_14_8,8,[14],"Bank of
America"
12.0,11.973299026489258,www.mayoclinic.org,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_www.mayoclinic.org_6_4,4,[6],"Mayo
Clinic"
43.714285714285715,132.92899560928345,www.mayoclinic.org,Wfin,train_one_test_one,../data/scenarios2/99/train_one_test_one_Wfin_www.mayoclinic.org_1_7,7,[1],"Mayo
Clinic"
10.8571,193.8870050907135,investor.vanguard.com,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_investor.vanguard.com_13_7,7,[13],Vanguard
46.0,16.13099431991577,investor.vanguard.com,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_investor.vanguard.com_6_8,8,[6],Vanguard
36.285714285714285,11.878249883651733,investor.vanguard.com,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_investor.vanguard.com_11_13,13,[11],Vanguard
28.57142857142857,118.82547092437744,www.mayoclinic.org,Wfin,train_one_test_one,../data/scenarios2/99/train_one_test_one_Wfin_www.mayoclinic.org_11_17,17,[11],"Mayo
Clinic"
39.7143,159.78909921646118,www.legalzoom.com,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.legalzoom.com_8_18,18,[8],"Legal
Zoom"
2.857142857142857,9.496780395507812,www.plannedparenthood.org,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.plannedparenthood.org_17_11,11,[17],"Planned
Parenthood"
32.285714285714285,292.71232509613037,www.legalzoom.com,PS,test_one_train_remaining,../data/scenarios2/99/test_one_train_remaining_PS_www.legalzoom.com_14,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19]","Legal
Zoom"
4.0,78.779212474823,www.aclu.org,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.aclu.org_19_1,1,[19],ACLU
2.0,5.966289758682251,www.bankofamerica.com,LL,train_one_test_one,../data/scenarios2/99/train_one_test_one_LL_www.bankofamerica.com_7_9,9,[7],"Bank of
America"
32.2857,117.18283009529114,www.bankofamerica.com,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.bankofamerica.com_4_10,10,[4],"Bank of
America"
2.0,11.348384857177734,investor.vanguard.com,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_investor.vanguard.com_19_17,17,[19],Vanguard
12.857142857142856,55.53465437889099,www.plannedparenthood.org,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.plannedparenthood.org_11_13,13,[11],"Planned
Parenthood"
59.42857142857143,12.408437967300415,investor.vanguard.com,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_investor.vanguard.com_1_3,3,[1],Vanguard
11.428571428571429,50.81867718696594,www.legalzoom.com,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.legalzoom.com_8_6,6,[8],"Legal
Zoom"
13.714285714285715,32.1530659198761,investor.vanguard.com,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_investor.vanguard.com_17_19,19,[17],Vanguard
32.285714285714285,14.679885149002075,www.legalzoom.com,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.legalzoom.com_12_10,10,[12],"Legal
Zoom"
95.4286,2646.0671751499176,www.bankofamerica.com,BoG,test_one_train_remaining,../data/scenarios2/99/test_one_train_remaining_BoG_www.bankofamerica.com_6,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","Bank of
America"
44.57142857142857,86.8565001487732,www.plannedparenthood.org,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.plannedparenthood.org_1_3,3,[1],"Planned
Parenthood"
2.0,11.924398183822632,www.aclu.org,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.aclu.org_19_13,13,[19],ACLU
59.71428571428572,67.85764932632446,investor.vanguard.com,IPS,6_browser,../data/scenarios2/99/6_browser_IPS_investor.vanguard.com_11,11,"[6, 9, 10, 15, 16, 19]",Vanguard
15.4286,155.29285979270935,investor.vanguard.com,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_investor.vanguard.com_2_16,16,[2],Vanguard
52.85714285714286,62.58647060394287,www.aclu.org,CUMUL,same_browser_21_training_samples,../data/scenarios2/99/same_browser_21_training_samples_CUMUL_www.aclu.org_7,7,"[1, 2, 3, 4, 5, 6, 8]",ACLU
9.714285714285714,76.50815653800964,www.legalzoom.com,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_www.legalzoom.com_5_19,19,[5],"Legal
Zoom"
93.42857142857143,13.369175434112549,www.bankofamerica.com,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.bankofamerica.com_8_2,2,[8],"Bank of
America"
32.0,14.146711111068726,investor.vanguard.com,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_investor.vanguard.com_16_18,18,[16],Vanguard
11.7143,147.4690842628479,investor.vanguard.com,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_investor.vanguard.com_8_2,2,[8],Vanguard
24.857142857142858,11.85895037651062,www.aclu.org,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.aclu.org_6_16,16,[6],ACLU
7.71429,253.666925907135,www.legalzoom.com,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.legalzoom.com_14_4,4,[14],"Legal
Zoom"
4.571428571428571,11.71610951423645,www.aclu.org,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.aclu.org_1_11,11,[1],ACLU
37.4286,81.29641532897949,www.bankofamerica.com,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.bankofamerica.com_15_1,1,[15],"Bank of
America"
4.285714285714286,11.877131223678589,investor.vanguard.com,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_investor.vanguard.com_8_14,14,[8],Vanguard
73.42857142857143,170.65515804290771,www.legalzoom.com,OPS,test_one_train_remaining,../data/scenarios2/99/test_one_train_remaining_OPS_www.legalzoom.com_2,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","Legal
Zoom"
24.0,77.1122179031372,www.wellsfargo.com,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.wellsfargo.com_18_4,4,[18],"Wells
Fargo"
4.285714285714286,14.600467681884766,www.plannedparenthood.org,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.plannedparenthood.org_9_19,19,[9],"Planned
Parenthood"
11.714285714285715,13.489654064178467,www.wellsfargo.com,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.wellsfargo.com_18_16,16,[18],"Wells
Fargo"
32.857142857142854,9.190402507781982,investor.vanguard.com,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_investor.vanguard.com_4_2,2,[4],Vanguard
43.42857142857143,88.17602825164795,investor.vanguard.com,CUMUL,train_one_test_one,../data/scenarios2/99/train_one_test_one_CUMUL_investor.vanguard.com_5_3,3,[5],Vanguard
4.571428571428571,10.431146621704102,www.mayoclinic.org,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.mayoclinic.org_16_2,2,[16],"Mayo
Clinic"
18.0,137.47612023353577,www.mayoclinic.org,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.mayoclinic.org_4_18,18,[4],"Mayo
Clinic"
87.14285714285714,90.8580973148346,www.bankofamerica.com,Wfin,train_one_test_one,../data/scenarios2/99/train_one_test_one_Wfin_www.bankofamerica.com_6_4,4,[6],"Bank of
America"
16.2857,64.7117280960083,www.aclu.org,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.aclu.org_3_5,5,[3],ACLU
26.8571,59.21020293235779,www.aclu.org,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.aclu.org_8_10,10,[8],ACLU
3.7142857142857144,188.78754138946533,www.plannedparenthood.org,Wfin,train_one_test_one,../data/scenarios2/99/train_one_test_one_Wfin_www.plannedparenthood.org_11_1,1,[11],"Planned
Parenthood"
2.0,12.597067832946777,www.legalzoom.com,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_www.legalzoom.com_10_4,4,[10],"Legal
Zoom"
5.142857142857142,30.65346097946167,www.legalzoom.com,LL,6_browser,../data/scenarios2/99/6_browser_LL_www.legalzoom.com_17,17,"[6, 9, 10, 15, 16, 19]","Legal
Zoom"
87.71428571428571,709.6596918106079,www.mayoclinic.org,Wfin,6_browser,../data/scenarios2/99/6_browser_Wfin_www.mayoclinic.org_17,17,"[6, 9, 10, 15, 16, 19]","Mayo
Clinic"
17.71428571428571,38.18288445472717,www.mayoclinic.org,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.mayoclinic.org_4_6,6,[4],"Mayo
Clinic"
22.57142857142857,67.09605050086975,www.aclu.org,Wfin,train_one_test_one,../data/scenarios2/99/train_one_test_one_Wfin_www.aclu.org_4_18,18,[4],ACLU
11.428571428571429,16.60627317428589,www.plannedparenthood.org,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.plannedparenthood.org_2_8,8,[2],"Planned
Parenthood"
15.428571428571427,15.506623029708862,www.mayoclinic.org,PS,train_one_test_one,../data/scenarios2/99/train_one_test_one_PS_www.mayoclinic.org_11_9,9,[11],"Mayo
Clinic"
2.57143,46.86294221878052,www.aclu.org,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.aclu.org_13_15,15,[13],ACLU
6.0,79.05083632469177,www.wellsfargo.com,BoG,train_one_test_one,../data/scenarios2/99/train_one_test_one_BoG_www.wellsfargo.com_7_13,13,[7],"Wells
Fargo"
4.857142857142857,10.603995084762573,www.mayoclinic.org,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.mayoclinic.org_10_16,16,[10],"Mayo
Clinic"
22.857142857142858,38.958425521850586,www.bankofamerica.com,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.bankofamerica.com_9_3,3,[9],"Bank of
America"
3.1428571428571432,16.039684772491455,www.plannedparenthood.org,OPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_OPS_www.plannedparenthood.org_4_14,14,[4],"Planned
Parenthood"
4.0,49.82119941711426,www.plannedparenthood.org,KFP,train_one_test_one,../data/scenarios2/99/train_one_test_one_KFP_www.plannedparenthood.org_3_9,9,[3],"Planned
Parenthood"
12.285714285714286,11.513108491897583,www.mayoclinic.org,IPS,train_one_test_one,../data/scenarios2/99/train_one_test_one_IPS_www.mayoclinic.org_3_5,5,[3],"Mayo
Clinic"
